ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted,Predicted_1,Predicted_2,,,,,,,
2340,2758,0,14,0,1,0,0,0,,1,1,1,,,
2341,2770,1,10,-5,1,0,0,0,,0,0,0,,,
2342,2774,0,12,2,1,2,2,2,,0,0,0,,,
2343,2774,2,12,2,1,2,2,2,,1,1,1,,,
2344,2779,2,11,-3,1,0,0,0,,0,0,0,,,
2345,2779,0,10,-2,1,0,0,0,,1,1,1,,,
2346,2790,0,12,-3,1,0,0,0,,1,1,1,,,
2347,2790,0,13,-2,1,0,0,0,,1,1,1,,,
2348,2790,2,12,2,1,2,2,2,,1,1,1,,,
2349,2804,2,14,2,1,2,2,2,,1,1,1,,,
2350,2805,1,13,-3,1,0,0,0,,0,0,0,,,
2351,2805,0,15,0,1,0,0,0,,1,1,1,,,
2352,2817,0,15,0,1,0,0,0,,1,1,1,,,
2353,2817,2,15,0,1,0,0,0,,0,0,0,,,
2354,2817,0,15,-1,1,0,0,0,,1,1,1,,,
2355,2817,0,14,-1,1,0,0,0,,1,1,1,,,
2356,2837,0,15,1,1,2,2,2,,0,0,0,,,
2357,2837,1,15,-2,1,0,0,0,,0,0,0,,,
2358,2837,0,15,-1,1,0,0,0,,1,1,1,,,
2359,2837,2,17,1,1,2,2,2,,1,1,1,,,
2360,2837,1,17,2,1,2,2,2,,0,0,0,,,
2361,2837,2,15,0,1,0,0,0,,0,0,0,,,
2362,2837,2,17,5,1,2,2,2,,1,1,1,,,
2363,2878,0,12,-2,1,0,0,0,,1,1,1,,,
2364,2883,0,14,0,1,0,0,0,,1,1,1,,,
2365,2883,0,12,0,1,0,0,0,,1,1,1,,,
2366,2883,2,14,0,1,0,0,0,,0,0,0,,,
2367,2883,2,15,0,1,0,0,0,,0,0,0,,,
2368,2883,0,12,0,1,0,0,0,,1,1,1,,,
2369,2885,0,15,0,1,0,0,0,,1,1,1,,,
2370,2885,2,16,6,1,2,2,2,,1,1,1,,,
2371,2885,2,14,0,1,0,0,0,,0,0,0,,,
2372,2885,1,16,5,1,2,2,2,,0,0,0,,,
2373,2885,2,15,4,1,2,2,2,,1,1,1,,,
2374,2886,2,14,0,1,0,0,0,,0,0,0,,,
2375,2886,2,15,2,1,2,2,2,,1,1,1,,,
2376,2890,2,16,1,1,2,2,2,,1,1,1,,,
2377,2890,0,14,-2,1,0,0,0,,1,1,1,,,
2378,2890,2,14,-1,1,0,0,0,,0,0,0,,,
2379,2890,1,14,-1,1,0,0,0,,0,0,0,,,
2380,2901,1,13,-3,1,0,0,0,,0,0,0,,,
2381,2901,0,10,-4,1,0,0,0,,1,1,1,,,
2382,2901,0,13,0,1,0,0,0,,1,1,1,,,
2383,2916,1,14,0,1,0,0,0,,0,0,0,,,
2384,2917,1,14,4,1,2,2,2,,0,0,0,,,
2385,2924,2,19,2,1,2,2,2,,1,1,1,,,
2386,2924,2,16,0,1,2,2,2,,1,1,1,,,
2387,2924,2,19,3,1,2,2,2,,1,1,1,,,
2388,2946,0,14,-1,1,0,0,0,,1,1,1,,,
2389,2950,0,14,0,1,0,0,0,,1,1,1,,,
2390,2950,1,15,3,1,2,2,2,,0,0,0,,,
2391,2950,2,14,1,1,2,2,2,,1,1,1,,,
2392,2950,2,14,0,1,0,0,0,,0,0,0,,,
2393,2950,2,14,3,1,2,2,2,,1,1,1,,,
2394,2986,0,11,0,1,0,0,0,,1,1,1,,,
2395,2989,1,13,-1,1,0,0,0,,0,0,0,,,
2396,2999,0,13,1,1,0,0,0,,1,1,1,,,
2397,2999,2,13,1,1,0,0,0,,0,0,0,,,
2398,3002,0,13,0,1,0,0,0,,1,1,1,,,
2399,3002,2,15,3,1,2,2,2,,1,1,1,,,
2400,3002,1,15,4,1,2,2,2,,0,0,0,,,
,,,,,,,,,,1557,1557,1557,,305,0.127083333
